ParticipantNumber,TryNumber,Workload,simulationDateTime,Counter,CursorX,CursorY,CursorState,LeftEyeX,LeftEyeY,LeftEyeZ,LeftEyePupilDiamet,LeftEyePupilValid,RightEyeX,RightEyeY,RightEyeZ,RightEyePupilDiame,RightEyePupilValid,FixedPogX,FixedPogY,FixedPogStart,FixedPogDuration,FixedPogId,FixedPogValid,LeftPogX,LeftPogY,LeftPogValid,RightPogX,RightPogY,RightPogValid,BestPogX,BestPogY,BestPogValid,LeftPupilX,LeftPupilY,LeftPupilDiameter,LeftPupilScale,LeftPupilValid,RightPupilX,RightPupilY,RightPupilDiameter,RightPupilScale,RightPupilValid,MarkerX,MarkerY,MarkerScale,MarkerValid,SystemTime,Time,TimeTick,UserData,MissionTime
114,T,Training,D20200305T0747,221720,916.3776,864.1296,0,-101.7088,-34.6176,0.73185,3.85,1,69.7088,-33.5376,0.70248,3.54,1,1303.9872,592.4592,1544.267,0.07422000000000001,5149,1,1243.8272,632.5056,1,1261.312,590.2128,1,1252.5824,611.352,1,916.3776,864.1296,18.006729999999997,1.02442,1,1538.7904,865.3392,16.62024,1.02442,1,0.47473000000000004,0.52793,0.20656999999999998,1,7:47:51 AM,1544.3410000000001,2350000000000.0,,10.115000000000009
114,T,Training,D20200305T0747,221721,916.4288,864.1728,0,-93.31200000000001,-31.8528,0.6732600000000001,3.87,1,69.4272,-33.552,0.6996,3.51,1,1300.1728,595.368,1544.267,0.0802,5149,1,1248.8192,650.9232,1,1259.8272,609.6816,1,1254.3232,630.3024,1,916.4288,864.1728,17.77317,1.00768,1,1538.8672,865.4544,16.5666,1.00768,1,0.47508999999999996,0.52856,0.20605,1,7:47:51 AM,1544.3470000000002,2350000000000.0,,10.121000000000095
114,T,Training,D20200305T0747,221722,916.8639999999999,864.5039999999999,0,-93.31200000000001,-31.8528,0.6732600000000001,3.92,1,69.4272,-33.552,0.6996,3.57,1,1302.4512,597.0096,1544.267,0.08667000000000001,5149,1,1333.0176,714.672,1,1331.1488,521.9856,1,1332.0704,618.336,1,916.8639999999999,864.5039999999999,18.03268,0.9909399999999999,1,1539.2256,865.2239999999999,16.97147,0.9909399999999999,1,0.47508999999999996,0.52856,0.20605,1,7:47:51 AM,1544.354,2350000000000.0,,10.127999999999929
114,T,Training,D20200305T0747,221723,917.1712,864.6192,0,-93.31200000000001,-31.8528,0.6732600000000001,3.88,1,69.4272,-33.552,0.6996,3.58,1,1306.5216,601.0416,1544.267,0.09375,5149,1,1368.7808,721.0224,1,1358.3104,593.9568,1,1363.5584,657.4896,1,917.1712,864.6192,18.03585,0.9742,1,1539.4304,865.1952,16.784589999999998,0.9742,1,0.47508999999999996,0.52856,0.20605,1,7:47:51 AM,1544.361,2350000000000.0,,10.134999999999991
114,T,Training,D20200305T0747,221724,916.9152,864.4752,0,-99.8912,-34.1856,0.7227899999999999,3.84,1,69.5296,-33.264,0.69515,3.55,1,1310.08,604.5696,1544.267,0.10107000000000001,5149,1,1368.7808,721.0224,1,1358.3104,593.9568,1,1363.5584,657.4896,1,916.9152,864.4752,18.087320000000002,0.9742,1,1539.9424,865.0368,16.81994,0.9742,1,0.47508999999999996,0.52856,0.20605,1,7:47:51 AM,1544.368,2350000000000.0,,10.141999999999825
114,T,Training,D20200305T0747,221725,918.2464,864.3168,0,-99.8912,-34.1856,0.7227899999999999,3.93,1,69.5296,-33.264,0.69515,3.57,1,1307.7504,608.5872,1544.267,0.10718,5149,1,1273.9328,699.6816,1,1266.7136,645.9119999999999,1,1270.3232,672.7968,1,918.2464,864.3168,17.82501,0.9909399999999999,1,1540.7616,865.3968,16.62015,0.9909399999999999,1,0.47553,0.52845,0.20740999999999998,1,7:47:51 AM,1544.374,2350000000000.0,,10.14799999999991
114,T,Training,D20200305T0747,221726,918.528,864.1728,0,-99.8912,-34.1856,0.7227899999999999,3.93,1,69.5296,-33.264,0.69515,3.62,1,1308.288,607.7376,1544.267,0.11389,5149,1,1335.3216,617.2848,1,1299.4048,569.4192,1,1317.376,593.352,1,918.528,864.1728,17.92384,1.00768,1,1540.736,865.4112,16.564329999999998,1.00768,1,0.4761,0.52827,0.20809,1,7:47:51 AM,1544.381,2350000000000.0,,10.154999999999973
114,T,Training,D20200305T0747,221727,918.6304,864.288,0,-93.4656,-32.0832,0.67812,3.88,1,71.936,-34.2864,0.7166100000000001,3.5,1,1308.7744,606.9744,1544.267,0.12024000000000001,5149,1,1335.3216,617.2848,1,1299.4048,569.4192,1,1317.376,593.352,1,918.6304,864.288,18.31532,1.00768,1,1541.0432,865.1376,16.59165,1.00768,1,0.4761,0.52827,0.20809,1,7:47:51 AM,1544.3870000000002,2350000000000.0,,10.161000000000058
114,T,Training,D20200305T0747,221728,919.296,864.1152,0,-93.4656,-32.0832,0.67812,3.91,1,71.936,-34.2864,0.7166100000000001,3.67,1,1305.5488,608.2272,1544.267,0.1272,5149,1,1248.8448,666.6912,1,1240.32,597.456,1,1244.5952,632.0736,1,919.296,864.1152,18.42126,0.9909399999999999,1,1541.9136,865.0656,16.70508,0.9909399999999999,1,0.47618999999999995,0.5281,0.20803000000000002,1,7:47:51 AM,1544.394,2350000000000.0,,10.167999999999893
114,T,Training,D20200305T0747,221729,919.9872,863.7408,0,-93.4656,-32.0832,0.67812,3.86,1,71.936,-34.2864,0.7166100000000001,3.61,1,1304.576,608.616,1544.267,0.13391,5149,1,1287.9616,640.5984,1,1282.4064,591.8544,1,1285.1968,616.2336,1,919.9872,863.7408,18.289,0.9742,1,1542.5279999999998,865.0656,16.84514,0.9742,1,0.47688,0.52784,0.20643000000000003,1,7:47:51 AM,1544.401,2350000000000.0,,10.174999999999955
114,T,Training,D20200305T0747,221730,920.576,863.6688,0,-91.8784,-31.7088,0.6703399999999999,3.88,1,70.8608,-33.5664,0.70303,3.58,1,1303.7568,609.8688,1544.267,0.1405,5149,1,1292.4928,659.8368,1,1280.5376,612.3456,1,1286.528,636.0912,1,920.576,863.6688,18.11081,0.9574600000000001,1,1543.0144,865.0368,16.507270000000002,0.9574600000000001,1,0.47688,0.52784,0.20643000000000003,1,7:47:51 AM,1544.408,2350000000000.0,,10.181999999999789
114,T,Training,D20200305T0747,221731,920.8576,863.5248,0,-91.8784,-31.7088,0.6703399999999999,3.95,1,70.8608,-33.5664,0.70303,3.62,1,1306.8544,612.2304,1544.267,0.14734,5149,1,1390.72,681.5088,1,1359.5904,647.2224,1,1375.1552,664.3728,1,920.8576,863.5248,17.50917,0.9574600000000001,1,1543.6544,865.0368,16.894820000000003,0.9574600000000001,1,0.47698,0.52785,0.20675,1,7:47:51 AM,1544.415,2350000000000.0,,10.18899999999985
114,T,Training,D20200305T0747,221732,921.0880000000001,864.1872,0,-91.8784,-31.7088,0.6703399999999999,3.9,1,70.8608,-33.5664,0.70303,3.53,1,1303.5776,615.1392,1544.267,0.15405,5149,1,1243.5712,690.8832,1,1212.0064,672.9119999999999,1,1227.8016,681.8976,1,921.0880000000001,864.1872,18.66688,0.9574600000000001,1,1544.1152,865.1376,17.00449,0.9574600000000001,1,0.47698,0.52785,0.20675,1,7:47:51 AM,1544.421,2350000000000.0,,10.194999999999936
114,T,Training,D20200305T0747,221733,921.4976,863.9712,0,-95.104,-32.9616,0.6967399999999999,3.87,1,72.0128,-33.9264,0.70919,3.51,1,1300.5056,617.4576,1544.267,0.16077,5149,1,1241.088,682.1568,1,1212.3904,663.8832,1,1226.7264,673.0272,1,921.4976,863.9712,18.0827,0.9652700000000001,1,1544.4224,865.2384,16.47287,0.9652700000000001,1,0.47758,0.52787,0.20605,1,7:47:51 AM,1544.4279999999999,2350000000000.0,,10.20199999999977
114,T,Training,D20200305T0747,221734,922.4704,864.0576,0,-95.104,-32.9616,0.6967399999999999,3.92,1,72.0128,-33.9264,0.70919,3.56,1,1300.864,617.7888,1544.267,0.1676,5149,1,1321.088,699.7392,1,1299.2256,552.96,1,1310.1568,626.3568,1,922.4704,864.0576,17.68648,0.97308,1,1544.7296,865.1808,16.350929999999998,0.97308,1,0.47773000000000004,0.5279,0.20713,1,7:47:51 AM,1544.435,2350000000000.0,,10.208999999999833
114,T,Training,D20200305T0747,221735,922.9056,864.1439999999999,0,-95.104,-32.9616,0.6967399999999999,3.89,1,72.0128,-33.9264,0.70919,3.57,1,1302.8352,617.0832,1544.267,0.17407,5149,1,1351.68,682.3728,1,1355.8528,514.8576,1,1353.7792,598.6080000000001,1,922.9056,864.1439999999999,17.826539999999998,0.9808899999999999,1,1545.1648,865.5552,16.86122,0.9808899999999999,1,0.47773000000000004,0.5279,0.20713,1,7:47:51 AM,1544.441,2350000000000.0,,10.214999999999918
114,T,Training,D20200305T0747,221736,923.2384,864.2736,0,-97.7408,-34.0128,0.71917,3.86,1,71.3472,-33.5088,0.69729,3.57,1,1304.6272,615.7008,1544.267,0.18079,5149,1,1348.1728,663.9839999999999,1,1358.848,493.0848,1,1353.5232,578.5344,1,923.2384,864.2736,17.73,0.99764,1,1545.984,865.6272,16.44194,0.99764,1,0.47827,0.5283100000000001,0.20736,1,7:47:51 AM,1544.4479999999999,2350000000000.0,,10.221999999999753
114,T,Training,D20200305T0747,221737,924.288,864.2592,0,-97.7408,-34.0128,0.71917,3.88,1,71.3472,-33.5088,0.69729,3.57,1,1304.5504,614.4912,1544.267,0.18774000000000002,5149,1,1297.4592,640.6704,1,1306.9056,520.0992,1,1302.1952,580.3776,1,924.288,864.2592,17.92448,1.0065600000000001,1,1546.7264,866.0016,16.4222,1.0065600000000001,1,0.47853,0.5283399999999999,0.20893,1,7:47:51 AM,1544.455,2350000000000.0,,10.228999999999814
114,T,Training,D20200305T0747,221738,924.9536,864.1296,0,-97.7408,-34.0128,0.71917,3.98,1,71.3472,-33.5088,0.69729,3.55,1,1306.7264,612.6624,1544.267,0.19446,5149,1,1362.816,627.5952,1,1377.0752,491.4144,1,1369.9584,559.512,1,924.9536,864.1296,17.41185,1.01549,1,1547.3408,866.1024,16.56573,1.01549,1,0.47853,0.5283399999999999,0.20893,1,7:47:51 AM,1544.4620000000002,2350000000000.0,,10.236000000000104
114,T,Training,D20200305T0747,221739,925.312,864.0288,0,-95.2576,-33.3936,0.70596,3.9,1,73.6256,-34.3296,0.71422,3.69,1,1308.7744,610.9344,1544.267,0.20081,5149,1,1362.816,627.5952,1,1377.0752,491.4144,1,1369.9584,559.512,1,925.312,864.0288,17.80039,1.01549,1,1547.8784,866.1744,16.123,1.01549,1,0.47957,0.5283,0.20711,1,7:47:51 AM,1544.4679999999998,2350000000000.0,,10.241999999999734
114,T,Training,D20200305T0747,221740,926.8736,863.5824,0,-95.2576,-33.3936,0.70596,3.94,1,73.6256,-34.3296,0.71422,3.59,1,1310.6688,609.9984,1544.267,0.20789000000000002,5149,1,1355.8784,603.3024,1,1383.7312,558.5472,1,1369.8048,580.9248,1,926.8736,863.5824,16.69913,1.0065600000000001,1,1549.3120000000001,866.304,16.62914,1.0065600000000001,1,0.47957,0.5283,0.20711,1,7:47:51 AM,1544.475,2350000000000.0,,10.248999999999796
114,T,Training,D20200305T0747,221741,927.9488,863.5104,0,-95.2576,-33.3936,0.70596,3.89,1,73.6256,-34.3296,0.71422,3.68,1,1309.5168,609.3504,1544.267,0.21423000000000003,5149,1,1286.4256,616.68,1,1258.4448,559.8288,1,1272.4224,588.2544,1,927.9488,863.5104,17.13741,0.99764,1,1550.08,866.2608,16.258570000000002,0.99764,1,0.47957,0.5283,0.20711,1,7:47:51 AM,1544.481,2350000000000.0,,10.254999999999882
114,T,Training,D20200305T0747,221742,928.3584,863.5104,0,-90.9056,-32.0256,0.6785100000000001,3.86,1,73.1136,-33.7104,0.70148,3.56,1,1308.4672,609.3072,1544.267,0.22095,5149,1,1290.8544,635.8608,1,1256.96,580.3344,1,1273.9072,608.0976,1,928.3584,863.5104,17.484389999999998,0.9808899999999999,1,1551.0016,866.3328,16.39252,0.9808899999999999,1,0.48099,0.52804,0.20692,1,7:47:51 AM,1544.4879999999998,2350000000000.0,,10.261999999999716
114,T,Training,D20200305T0747,221743,929.9968,863.3232,0,-90.9056,-32.0256,0.6785100000000001,3.83,1,73.1136,-33.7104,0.70148,3.6,1,1308.1856,609.9408,1544.267,0.22791,5149,1,1310.6944,673.8048,1,1285.9136,588.8304,1,1298.3039999999999,631.3104,1,929.9968,863.3232,17.17148,0.97308,1,1552.3584,866.1312,16.31981,0.97308,1,0.48099,0.52804,0.20692,1,7:47:51 AM,1544.495,2350000000000.0,,10.268999999999778
114,T,Training,D20200305T0747,221744,931.0976,863.064,0,-90.9056,-32.0256,0.6785100000000001,3.88,1,73.1136,-33.7104,0.70148,3.45,1,1309.4912,610.8336,1544.267,0.23413,5149,1,1389.4656,734.2992,1,1321.8816,550.0944,1,1355.6736,642.1968,1,931.0976,863.064,16.96015,0.9652700000000001,1,1553.28,866.2752,16.47389,0.9652700000000001,1,0.48099,0.52804,0.20692,1,7:47:51 AM,1544.501,2350000000000.0,,10.274999999999864
114,T,Training,D20200305T0747,221745,931.5584,863.0784,0,-89.2672,-31.5936,0.67389,3.76,1,74.2912,-33.8832,0.70499,3.53,1,1310.7456,611.928,1544.267,0.24145999999999998,5149,1,1390.848,742.5936,1,1320.704,560.1024,1,1355.776,651.3552,1,931.5584,863.0784,17.53156,0.9574600000000001,1,1554.6112,866.3472,16.19748,0.9574600000000001,1,0.48099,0.52804,0.20692,1,7:47:51 AM,1544.509,2350000000000.0,,10.282999999999902
114,T,Training,D20200305T0747,221746,933.5808,862.9056,0,-89.2672,-31.5936,0.67389,3.73,1,74.2912,-33.8832,0.70499,3.56,1,1309.4144,613.4976,1544.267,0.24816999999999997,5149,1,1259.008,739.8864,1,1260.0064,603.7488,1,1259.52,671.8176,1,933.5808,862.9056,17.67588,0.9574600000000001,1,1556.1472,866.5344,16.76621,0.9574600000000001,1,0.48277,0.52783,0.20508,1,7:47:51 AM,1544.515,2350000000000.0,,10.288999999999987
114,T,Training,D20200305T0747,221747,934.0672,862.4736,0,-89.2672,-31.5936,0.67389,3.82,1,74.2912,-33.8832,0.70499,3.46,1,1310.6432,614.1024,1544.267,0.25439,5149,1,1343.4879999999998,675.8928,1,1371.904,598.0608,1,1357.6960000000001,636.9696,1,934.0672,862.4736,16.88196,0.9574600000000001,1,1557.2736,866.2896,16.397779999999997,0.9574600000000001,1,0.484,0.52778,0.20698000000000003,1,7:47:51 AM,1544.5220000000002,2350000000000.0,,10.29600000000005
114,T,Training,D20200305T0747,221748,934.9119999999999,862.2288,0,-89.1904,-31.9248,0.6812199999999999,3.78,1,74.5984,-33.6096,0.69776,3.55,1,1311.8208,614.6784,1544.267,0.26111,5149,1,1343.4879999999998,675.8928,1,1371.904,598.0608,1,1357.6960000000001,636.9696,1,934.9119999999999,862.2288,17.140420000000002,0.9574600000000001,1,1557.9392,866.448,16.34551,0.9574600000000001,1,0.484,0.52778,0.20698000000000003,1,7:47:51 AM,1544.5279999999998,2350000000000.0,,10.30199999999968
114,T,Training,D20200305T0747,221749,937.6768,862.128,0,-89.1904,-31.9248,0.6812199999999999,3.79,1,74.5984,-33.6096,0.69776,3.54,1,1310.5664,615.6432,1544.267,0.26807,5149,1,1273.4976,663.0336,1,1246.7968,645.4224,1,1260.16,654.2352,1,937.6768,862.128,16.91166,0.9574600000000001,1,1559.7056,866.6208,16.216520000000003,0.9574600000000001,1,0.48475,0.52762,0.20755,1,7:47:51 AM,1544.535,2350000000000.0,,10.308999999999969
114,T,Training,D20200305T0747,221750,938.5472,861.9264,0,-89.1904,-31.9248,0.6812199999999999,3.83,1,74.5984,-33.6096,0.69776,3.55,1,1311.1296,616.0896,1544.267,0.27441,5149,1,1377.2288,623.8224,1,1291.2128,645.2352,1,1334.2208,634.536,1,938.5472,861.9264,16.85645,0.9574600000000001,1,1561.0368,866.664,16.57186,0.9574600000000001,1,0.48475,0.52762,0.20755,1,7:47:51 AM,1544.5420000000001,2350000000000.0,,10.316000000000031
114,T,Training,D20200305T0747,221751,939.5456,861.8832,0,-86.7584,-31.2912,0.67066,3.75,1,75.7248,-33.6672,0.69575,3.53,1,1311.6672,616.5216,1544.267,0.28113,5149,1,1377.2288,623.8224,1,1291.2128,645.2352,1,1334.2208,634.536,1,939.5456,861.8832,17.48979,0.9574600000000001,1,1562.2912,866.8656,16.11169,0.9574600000000001,1,0.48628999999999994,0.5274300000000001,0.20817,1,7:47:51 AM,1544.5479999999998,2350000000000.0,,10.321999999999662
114,T,Training,D20200305T0747,221752,942.0288,861.4944,0,-86.7584,-31.2912,0.67066,3.8,1,75.7248,-33.6672,0.69575,3.57,1,1311.4624,617.7744,1544.267,0.28845,5149,1,1303.7056,726.2496,1,1301.9136,617.1264,1,1302.8096,671.688,1,942.0288,861.4944,17.0788,0.9574600000000001,1,1564.6464,866.7792,16.40981,0.9574600000000001,1,0.48708,0.5274,0.20815,1,7:47:51 AM,1544.556,2350000000000.0,,10.329999999999927
114,T,Training,D20200305T0747,221753,943.5136,861.0048,0,-86.7584,-31.2912,0.67066,3.78,1,75.7248,-33.6672,0.69575,3.47,1,1310.6944,618.9552,1544.267,0.2948,5149,1,1275.4688,651.1392,1,1278.2848,690.1632,1,1276.8768,670.6512,1,943.5136,861.0048,16.81829,0.9574600000000001,1,1565.6960000000001,866.88,16.279020000000003,0.9574600000000001,1,0.48708,0.5274,0.20815,1,7:47:51 AM,1544.5620000000001,2350000000000.0,,10.336000000000013
114,T,Training,D20200305T0747,221754,943.9488,860.8752,0,-97.4336,-35.496,0.76435,3.73,1,77.1584,-33.7104,0.6966,3.5,1,1309.9264,619.6608,1544.267,0.30188000000000004,5149,1,1270.656,631.7568,1,1280.128,671.04,1,1275.392,651.3984,1,943.9488,860.8752,17.42171,0.9742,1,1567.1296,866.9664,16.18437,0.9742,1,0.48867,0.5271899999999999,0.20806,1,7:47:51 AM,1544.569,2350000000000.0,,10.342999999999847
114,T,Training,D20200305T0747,221755,947.584,860.5008,0,-97.4336,-35.496,0.76435,3.83,1,77.1584,-33.7104,0.6966,3.43,1,1310.336,620.424,1544.267,0.30811,5149,1,1422.4896,693.7056,1,1235.4304,618.3648,1,1328.9728,656.0352,1,947.584,860.5008,17.07111,0.9909399999999999,1,1569.3824,866.6352,16.04081,0.9909399999999999,1,0.48955,0.52705,0.20714000000000002,1,7:47:51 AM,1544.575,2350000000000.0,,10.348999999999933
114,T,Training,D20200305T0747,221756,948.5568,859.9104,0,-97.4336,-35.496,0.76435,3.75,1,77.1584,-33.7104,0.6966,3.47,1,1310.5408,620.1792,1544.267,0.3147,5149,1,1369.8048,645.0768,1,1270.0928,572.184,1,1319.9360000000001,608.6304,1,948.5568,859.9104,16.858539999999998,1.00768,1,1570.944,867.1824,16.477729999999998,1.00768,1,0.48955,0.52705,0.20714000000000002,1,7:47:51 AM,1544.582,2350000000000.0,,10.355999999999995
114,T,Training,D20200305T0747,221757,949.5296,859.752,0,-90.3936,-33.2208,0.72221,3.73,1,83.1488,-35.7264,0.73663,3.43,1,1310.6688,620.1648,1544.267,0.32166,5149,1,1366.6816,626.544,1,1272.576,541.5840000000001,1,1319.6288,584.064,1,949.5296,859.752,17.14927,1.02442,1,1572.7104,867.0816,15.8215,1.03315,1,0.49172,0.52664,0.20715999999999998,1,7:47:51 AM,1544.589,2350000000000.0,,10.362999999999829
114,T,Training,D20200305T0747,221758,952.576,858.8448,0,-90.3936,-33.2208,0.72221,3.86,1,83.1488,-35.7264,0.73663,3.4,1,1311.1552,620.0208,1544.267,0.32825,5149,1,1369.1904,706.4639999999999,1,1360.9216,505.6704,1,1365.0432,606.0672,1,952.576,858.8448,17.13712,1.03315,1,1575.0656,867.312,16.275570000000002,1.04188,1,0.49261000000000005,0.52649,0.20804,1,7:47:51 AM,1544.595,2350000000000.0,,10.368999999999915
114,T,Training,D20200305T0747,221759,954.112,858.8448,0,-90.3936,-33.2208,0.72221,3.85,1,83.1488,-35.7264,0.73663,3.48,1,1312.2304,618.5664,1544.267,0.33533,5149,1,1332.9152,611.3232,1,1320.4992,487.3968,1,1326.6944,549.36,1,954.112,858.8448,16.39329,1.04188,1,1576.8832,867.2688,16.002110000000002,1.05061,1,0.49261000000000005,0.52649,0.20804,1,7:47:51 AM,1544.6029999999998,2350000000000.0,,10.376999999999725
114,T,Training,D20200305T0747,221760,955.2128,858.3408,0,-87.80799999999999,-32.472,0.71253,3.8,1,79.8208,-33.6672,0.69419,3.55,1,1313.28,617.2272,1544.267,0.34155,5149,1,1334.6304,620.1504,1,1318.1952,508.0896,1,1326.4128,564.12,1,955.2128,858.3408,17.137079999999997,1.03387,1,1578.112,867.8304,15.69094,1.03387,1,0.49576000000000003,0.52615,0.20764000000000002,1,7:47:51 AM,1544.609,2350000000000.0,,10.38299999999981
114,T,Training,D20200305T0747,221761,958.2592,858.0384,0,-87.80799999999999,-32.472,0.71253,3.77,1,79.8208,-33.6672,0.69419,3.44,1,1312.4864,617.5008,1544.267,0.34826999999999997,5149,1,1312.4352,670.4496,1,1307.5968,546.6672,1,1310.0032,608.5584,1,958.2592,858.0384,17.16825,1.0171299999999999,1,1580.8768,867.8304,16.12349,1.0084,1,0.49576000000000003,0.52615,0.20764000000000002,1,7:47:51 AM,1544.615,2350000000000.0,,10.388999999999896
114,T,Training,D20200305T0747,221762,959.7696,857.9088,0,-87.80799999999999,-32.472,0.71253,3.79,1,79.8208,-33.6672,0.69419,3.41,1,1310.7968,618.5376,1544.267,0.35486,5149,1,1311.1552,691.7760000000001,1,1289.1136,595.6992,1,1300.1216,643.7376,1,959.7696,857.9088,17.42899,0.99166,1,1582.2336,867.3408,16.29404,0.98293,1,0.49576000000000003,0.52615,0.20764000000000002,1,7:47:51 AM,1544.622,2350000000000.0,,10.395999999999958
114,T,Training,D20200305T0747,221763,961.6128,857.6928,0,-82.56,-30.816,0.68274,3.83,1,80.768,-33.5808,0.69088,3.62,1,1309.1328,620.6112,1544.267,0.36157,5149,1,1317.4016,719.2080000000001,1,1286.144,626.5008,1,1301.76,672.8544,1,961.6128,857.6928,17.11758,0.96619,1,1583.6416,868.2048,16.032870000000003,0.9574600000000001,1,0.49931000000000003,0.52554,0.20826999999999998,1,7:47:51 AM,1544.629,2350000000000.0,,10.402999999999793
114,T,Training,D20200305T0747,221764,964.096,856.8576,0,-82.56,-30.816,0.68274,3.8,1,80.768,-33.5808,0.69088,3.58,1,1309.7984,622.8288,1544.267,0.36853,5149,1,1334.4,674.0064,1,1299.3792,681.9264,1,1316.8896,677.9664,1,964.096,856.8576,16.908079999999998,0.9574600000000001,1,1586.6624,867.9024,16.02476,0.9574600000000001,1,0.49931000000000003,0.52554,0.20826999999999998,1,7:47:51 AM,1544.636,2350000000000.0,,10.409999999999854
114,T,Training,D20200305T0747,221765,966.0672,856.5984,0,-82.56,-30.816,0.68274,3.79,1,80.768,-33.5808,0.69088,3.56,1,1311.6672,625.752,1544.267,0.375,5149,1,1365.1456,772.1712,1,1328.5632,650.232,1,1346.8416,711.2016,1,966.0672,856.5984,17.32246,0.9574600000000001,1,1588.352,868.1328,16.07273,0.9574600000000001,1,0.49931000000000003,0.52554,0.20826999999999998,1,7:47:51 AM,1544.642,2350000000000.0,,10.41599999999994
114,T,Training,D20200305T0747,221766,968.0384,856.3104,0,-84.6592,-31.9536,0.7147399999999999,3.85,1,86.7584,-35.1936,0.72427,3.5,1,1313.5872,628.7904,1544.267,0.3822,5149,1,1363.5584,764.1072,1,1331.1744,630.576,1,1347.3536,697.3344,1,968.0384,856.3104,17.08908,0.9652700000000001,1,1589.6576,868.2336,15.921429999999999,0.9740000000000001,1,0.49931000000000003,0.52554,0.20826999999999998,1,7:47:51 AM,1544.649,2350000000000.0,,10.422999999999774
114,T,Training,D20200305T0747,221767,970.9056,855.2304,0,-84.6592,-31.9536,0.7147399999999999,3.74,1,86.7584,-35.1936,0.72427,3.46,1,1312.6656,628.7904,1544.267,0.38879,5149,1,1252.0192,611.5104,1,1222.7328,580.104,1,1237.376,595.8,1,970.9056,855.2304,17.28095,0.9818100000000001,1,1593.1392,867.8736,16.19012,0.99054,1,0.50284,0.525,0.20805,1,7:47:51 AM,1544.656,2350000000000.0,,10.429999999999836
114,T,Training,D20200305T0747,221768,973.5424,854.5104,0,-84.6592,-31.9536,0.7147399999999999,3.84,1,86.7584,-35.1936,0.72427,3.49,1,1313.1264,628.4592,1544.267,0.39514,5149,1,1300.5056,655.5744,1,1249.1776,535.9248,1,1274.8544,595.7424,1,973.5424,854.5104,16.35725,0.99836,1,1595.1104,867.8016,16.04203,1.00709,1,0.5058199999999999,0.52423,0.20801,1,7:47:51 AM,1544.662,2350000000000.0,,10.435999999999922
114,T,Training,D20200305T0747,221769,974.8480000000001,854.1360000000001,0,-78.8736,-30.2256,0.6826,3.73,1,86.4512,-34.2864,0.70703,3.53,1,1313.536,627.6384,1544.267,0.40186,5149,1,1298.3039999999999,645.9264,1,1249.1776,535.9248,1,1273.7536,590.9184,1,974.8480000000001,854.1360000000001,17.44095,1.00709,1,1596.7744,867.8304,15.9043,1.00709,1,0.5058199999999999,0.52423,0.20801,1,7:47:51 AM,1544.6689999999999,2350000000000.0,,10.442999999999756
114,T,Training,D20200305T0747,221770,978.7648,853.3008,0,-78.8736,-30.2256,0.6826,3.76,1,86.4512,-34.2864,0.70703,3.44,1,1312.9472,627.5952,1544.267,0.40881,5149,1,1297.8688,693.2304,1,1308.5952,538.7040000000001,1,1303.2192,615.96,1,978.7648,853.3008,16.94731,0.9992700000000001,1,1600.9472,867.3984,15.615920000000001,0.99054,1,0.5072399999999999,0.52383,0.20845999999999998,1,7:47:51 AM,1544.6760000000002,2350000000000.0,,10.450000000000045
114,T,Training,D20200305T0747,221771,981.0688,852.8544,0,-78.8736,-30.2256,0.6826,3.88,1,86.4512,-34.2864,0.70703,3.57,1,1310.2336,627.408,1544.267,0.41528000000000004,5149,1,1269.4016,606.4416,1,1198.848,691.0128,1,1234.1248,648.7344,1,981.0688,852.8544,16.64285,0.9827299999999999,1,1602.6879999999999,867.4992,15.558270000000002,0.9740000000000001,1,0.5100100000000001,0.52323,0.2091,1,7:47:51 AM,1544.682,2350000000000.0,,10.455999999999904
114,T,Training,D20200305T0747,221772,982.1439999999999,852.4224,0,-76.3392,-29.5344,0.67861,3.79,1,88.1664,-34.0992,0.70333,3.46,1,1307.5968,627.624,1544.267,0.42188000000000003,5149,1,1274.1376,625.8528,1,1198.3104,709.4736,1,1236.224,667.6560000000001,1,982.1439999999999,852.4224,17.26207,0.96619,1,1604.8384,867.2832,15.617420000000001,0.9574600000000001,1,0.5100100000000001,0.52323,0.2091,1,7:47:51 AM,1544.6889999999999,2350000000000.0,,10.462999999999738
114,T,Training,D20200305T0747,221773,986.8288,851.5296,0,-76.3392,-29.5344,0.67861,3.87,1,88.1664,-34.0992,0.70333,3.43,1,1308.0832,628.0272,1544.267,0.42932,5149,1,1303.8848,732.0239999999999,1,1284.9152,652.1759999999999,1,1294.4128,692.0928,1,986.8288,851.5296,16.48795,0.9574600000000001,1,1608.3712,867.3552,16.23534,0.9574600000000001,1,0.5114,0.52294,0.20868,1,7:47:51 AM,1544.6970000000001,2350000000000.0,,10.471000000000004
114,T,Training,D20200305T0747,221774,988.928,851.5008,0,-76.3392,-29.5344,0.67861,3.8,1,88.1664,-34.0992,0.70333,3.6,1,1307.2896,629.0064,1544.267,0.4353,5149,1,1240.2176,639.4032,1,1317.6832,641.8656,1,1278.9504,640.6416,1,988.928,851.5008,16.68517,0.9574600000000001,1,1609.3184,867.4272,15.214929999999999,0.9574600000000001,1,0.5114,0.52294,0.20868,1,7:47:51 AM,1544.703,2350000000000.0,,10.476999999999862
