participantNumber,TrialNumber,WorkloadCondition,SystemDate,SystemTime,MissionTime,TaskType,UAVNumber,MessageTime,MessageFrom,MessageResponseRequested,MessageContent,MessageCorrectAnswer,MessageAnswerAccuracy,MessageResponseTime,FLPlannedStartTime,FLRealStartTime,FLStopSystemTime,FLStopTime,FLResponseTime,FLAccuracy,TDWaypointOrder,TDWaypointLocation,TDTargetPresent,TDTargetSpawnTime,TDFinalInput,TDRespone,TDButtonClickTime,TDResponseTimestamp,TDResponseTime,RRTimePlanProjNFZ,RRTimeProjNFZ,RRTimeofRR,RRFinalInput,RRSuccessfulRR,RRResponseTime,Score,HighestPossibleScore
227,1,G,3/12/2020,37:00.2,290.005,TargetDetection,9,,,,,,,,,,,,,,29,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:00.2,289.9847,TargetDetection,11,,,,,,,,,,,,,,29,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:00.3,290.0692,TargetDetection,14,,,,,,,,,,,,,,29,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:00.3,290.0484,TargetDetection,4,,,,,,,,,,,,,,29,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:10.3,300.0504,TargetDetection,9,,,,,,,,,,,,,,30,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:10.3,300.0504,TargetDetection,14,,,,,,,,,,,,,,30,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:10.3,300.0504,TargetDetection,11,,,,,,,,,,,,,,30,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:10.2,300.0038,TargetDetection,7,,,,,,,,,,,,,,30,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:10.3,300.0727,TargetDetection,4,,,,,,,,,,,,,,30,2,1,8,1,TP,305.1017,4.589096,2.589096,,,,,,,100,100
227,1,G,3/12/2020,37:00.3,290.0692,TargetDetection,10,,,,,,,,,,,,,,29,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:00.3,290.0692,Reroute,10,,,,,,,,,,,,,,,,,,,,,,,290,290.0692,301.3418,1,1,11.27264,30,30
227,1,G,3/12/2020,37:10.2,299.9836,TargetDetection,16,,,,,,,,,,,,,,30,16,1,8,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,37:10.2,300.0038,TargetDetection,1,,,,,,,,,,,,,,30,9,1,5,1,TP,309.9346,8.925046,3.925046,,,,,,,100,100
227,1,G,3/12/2020,37:10.2,300.0038,TargetDetection,13,,,,,,,,,,,,,,30,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:10.2,300.0038,TargetDetection,8,,,,,,,,,,,,,,30,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:10.2,300.0038,TargetDetection,5,,,,,,,,,,,,,,30,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:10.2,300.0038,TargetDetection,6,,,,,,,,,,,,,,30,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:10.2,299.962,TargetDetection,3,,,,,,,,,,,,,,30,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:10.2,300.0038,TargetDetection,15,,,,,,,,,,,,,,30,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:10.2,300.0038,TargetDetection,12,,,,,,,,,,,,,,30,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:10.2,300.0038,TargetDetection,2,,,,,,,,,,,,,,30,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:20.3,310.06,TargetDetection,15,,,,,,,,,,,,,,31,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:20.3,310.06,TargetDetection,12,,,,,,,,,,,,,,31,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:20.2,309.9749,TargetDetection,9,,,,,,,,,,,,,,31,16,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,37:20.2,309.996,TargetDetection,11,,,,,,,,,,,,,,31,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:20.2,309.996,TargetDetection,7,,,,,,,,,,,,,,31,4,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,37:20.2,309.996,TargetDetection,10,,,,,,,,,,,,,,31,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:20.3,310.0157,TargetDetection,5,,,,,,,,,,,,,,31,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:20.3,310.0157,TargetDetection,6,,,,,,,,,,,,,,31,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:20.3,310.0157,TargetDetection,1,,,,,,,,,,,,,,31,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:20.3,310.0157,TargetDetection,13,,,,,,,,,,,,,,31,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:20.2,309.9749,TargetDetection,14,,,,,,,,,,,,,,31,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:20.3,310.0157,TargetDetection,8,,,,,,,,,,,,,,31,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:20.2,309.996,TargetDetection,16,,,,,,,,,,,,,,31,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:20.3,310.0157,TargetDetection,3,,,,,,,,,,,,,,31,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:20.2,309.996,TargetDetection,4,,,,,,,,,,,,,,31,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:20.3,310.06,TargetDetection,2,,,,,,,,,,,,,,31,11,1,7,1,TP,316.3981,5.388964,2.388964,,,,,,,100,100
227,1,G,3/12/2020,37:30.3,320.0464,TargetDetection,8,,,,,,,,,,,,,,32,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:30.3,320.0464,TargetDetection,16,,,,,,,,,,,,,,32,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:30.2,320.0008,TargetDetection,5,,,,,,,,,,,,,,32,3,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,37:30.2,320.0008,TargetDetection,6,,,,,,,,,,,,,,32,2,1,6,1,TP,325.2596,4.249675,0.2496748,,,,,,,100,100
227,1,G,3/12/2020,37:30.3,320.0691,TargetDetection,4,,,,,,,,,,,,,,32,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:30.2,320.0008,TargetDetection,11,,,,,,,,,,,,,,32,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:30.2,319.9753,TargetDetection,12,,,,,,,,,,,,,,32,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:30.2,320.0008,TargetDetection,7,,,,,,,,,,,,,,32,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:30.2,320.0008,TargetDetection,10,,,,,,,,,,,,,,32,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:30.3,320.0464,TargetDetection,1,,,,,,,,,,,,,,32,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:30.2,320.0008,TargetDetection,9,,,,,,,,,,,,,,32,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:30.3,320.0464,TargetDetection,14,,,,,,,,,,,,,,32,9,1,6,1,TP,328.0985,7.591658,3.591658,,,,,,,100,100
227,1,G,3/12/2020,37:30.3,320.0691,TargetDetection,2,,,,,,,,,,,,,,32,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:30.3,320.0464,TargetDetection,3,,,,,,,,,,,,,,32,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:30.3,320.0464,TargetDetection,13,,,,,,,,,,,,,,32,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:40.3,330.0651,TargetDetection,1,,,,,,,,,,,,,,33,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:40.3,330.0651,TargetDetection,2,,,,,,,,,,,,,,33,9,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,37:40.3,330.0651,TargetDetection,3,,,,,,,,,,,,,,33,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:40.3,330.0878,TargetDetection,13,,,,,,,,,,,,,,33,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:40.2,330.02,TargetDetection,12,,,,,,,,,,,,,,33,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:40.2,330.02,TargetDetection,7,,,,,,,,,,,,,,33,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:40.3,330.0651,TargetDetection,14,,,,,,,,,,,,,,33,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:40.2,329.9582,TargetDetection,8,,,,,,,,,,,,,,33,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:40.2,329.9783,TargetDetection,5,,,,,,,,,,,,,,33,4,1,7,1,TP,339.8454,9.825477,6.825477,,,,,,,100,100
227,1,G,3/12/2020,37:40.2,329.9783,TargetDetection,6,,,,,,,,,,,,,,33,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:40.2,329.9582,TargetDetection,16,,,,,,,,,,,,,,33,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:40.2,330.02,TargetDetection,11,,,,,,,,,,,,,,33,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:40.2,329.9983,TargetDetection,4,,,,,,,,,,,,,,33,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:40.3,330.0651,TargetDetection,9,,,,,,,,,,,,,,33,16,1,7,1,TP,338.9054,8.392591,5.392591,,,,,,,100,100
227,1,G,3/12/2020,37:50.3,340.0465,TargetDetection,10,,,,,,,,,,,,,,34,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:50.2,340.0035,TargetDetection,5,,,,,,,,,,,,,,34,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:50.2,339.9617,TargetDetection,1,,,,,,,,,,,,,,34,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:50.2,340.0035,TargetDetection,13,,,,,,,,,,,,,,34,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:50.3,340.0685,TargetDetection,9,,,,,,,,,,,,,,34,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:50.2,340.0035,TargetDetection,12,,,,,,,,,,,,,,34,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:50.2,340.0035,TargetDetection,7,,,,,,,,,,,,,,34,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:50.2,340.0035,TargetDetection,14,,,,,,,,,,,,,,34,9,1,6,1,TP,349.7757,9.273344,5.273344,,,,,,,100,100
227,1,G,3/12/2020,37:50.2,339.9617,TargetDetection,2,,,,,,,,,,,,,,34,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:50.2,340.0035,TargetDetection,8,,,,,,,,,,,,,,34,16,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,37:50.2,340.0035,TargetDetection,6,,,,,,,,,,,,,,34,3,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,37:50.2,340.0035,TargetDetection,16,,,,,,,,,,,,,,34,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:50.3,340.0465,TargetDetection,11,,,,,,,,,,,,,,34,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:50.3,340.0465,TargetDetection,15,,,,,,,,,,,,,,34,13,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:50.3,340.0465,TargetDetection,4,,,,,,,,,,,,,,34,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,37:59.2,349.0074,FuelLeak,16,,,,,,,,349,349.0074,38:03.7,353.5007,4.493317,1,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,38:00.3,350.0595,TargetDetection,1,,,,,,,,,,,,,,35,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:00.3,350.0595,TargetDetection,2,,,,,,,,,,,,,,35,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:00.3,350.0595,TargetDetection,3,,,,,,,,,,,,,,35,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:00.3,350.0595,TargetDetection,13,,,,,,,,,,,,,,35,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:00.3,350.0595,TargetDetection,12,,,,,,,,,,,,,,35,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:00.3,350.0595,TargetDetection,7,,,,,,,,,,,,,,35,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:00.3,350.0595,TargetDetection,14,,,,,,,,,,,,,,35,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:00.3,350.0595,TargetDetection,8,,,,,,,,,,,,,,35,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:00.2,349.9745,TargetDetection,10,,,,,,,,,,,,,,35,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:00.3,350.0142,TargetDetection,5,,,,,,,,,,,,,,35,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:00.3,350.0595,TargetDetection,16,,,,,,,,,,,,,,35,15,1,8,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,38:00.3,350.0808,TargetDetection,11,,,,,,,,,,,,,,35,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:00.3,350.0808,TargetDetection,4,,,,,,,,,,,,,,35,3,1,8,1,TP,359.4475,8.943646,6.943646,,,,,,,100,100
227,1,G,3/12/2020,38:00.3,350.0595,TargetDetection,9,,,,,,,,,,,,,,35,16,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,38:00.3,350.0595,TargetDetection,6,,,,,,,,,,,,,,35,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:10.2,359.9621,TargetDetection,1,,,,,,,,,,,,,,36,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:10.2,360.0088,TargetDetection,8,,,,,,,,,,,,,,36,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:10.2,360.0088,TargetDetection,16,,,,,,,,,,,,,,36,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:20.2,370.0124,TargetDetection,7,,,,,,,,,,,,,,37,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:20.2,370.0124,TargetDetection,5,,,,,,,,,,,,,,37,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:20.2,370.0124,TargetDetection,12,,,,,,,,,,,,,,37,16,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,38:20.3,370.0593,TargetDetection,2,,,,,,,,,,,,,,37,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:30.3,380.0586,TargetDetection,4,,,,,,,,,,,,,,38,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:30.3,380.013,TargetDetection,13,,,,,,,,,,,,,,38,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:30.2,379.9915,TargetDetection,7,,,,,,,,,,,,,,38,1,1,5,1,TP,389.2069,8.190882,3.190882,,,,,,,100,100
227,1,G,3/12/2020,38:30.2,379.9915,TargetDetection,9,,,,,,,,,,,,,,38,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:30.3,380.0777,TargetDetection,11,,,,,,,,,,,,,,38,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:20.3,370.0593,Reroute,10,,,,,,,,,,,,,,,,,,,,,,,370,370.0593,377.1603,1,1,7.101044,30,30
227,1,G,3/12/2020,38:39.2,389.0071,ChatMessage,,389.0071,HQ,1,[6:29] HQ: Status update for the projected route for UAV 6  - Respond (Good/Bad),Good,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,G,3/12/2020,38:45.7,395.4557,ChatMessage,,395.4557,user,,[6:35] You: Good,,1,6.448578,,,,,,,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,38:40.3,390.0482,TargetDetection,9,,,,,,,,,,,,,,39,2,1,7,1,TP,397.627,6.607152,3.607152,,,,,,,100,100
227,1,G,3/12/2020,38:40.2,389.9824,TargetDetection,16,,,,,,,,,,,,,,39,4,1,8,1,TP,398.8415,8.327575,6.327575,,,,,,,100,100
227,1,G,3/12/2020,38:40.2,390.0026,TargetDetection,3,,,,,,,,,,,,,,39,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:40.3,390.0683,TargetDetection,12,,,,,,,,,,,,,,39,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:40.2,390.0026,TargetDetection,5,,,,,,,,,,,,,,39,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:40.2,390.0026,TargetDetection,6,,,,,,,,,,,,,,39,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:40.2,390.0026,TargetDetection,8,,,,,,,,,,,,,,39,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:50.3,400.0659,TargetDetection,11,,,,,,,,,,,,,,40,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:50.2,400.0178,TargetDetection,7,,,,,,,,,,,,,,40,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:50.2,399.9755,TargetDetection,2,,,,,,,,,,,,,,40,5,1,7,1,TP,407.7353,6.712279,3.712279,,,,,,,100,100
227,1,G,3/12/2020,38:50.2,400.0178,TargetDetection,6,,,,,,,,,,,,,,40,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:50.2,400.0178,TargetDetection,1,,,,,,,,,,,,,,40,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:50.2,400.0178,TargetDetection,13,,,,,,,,,,,,,,40,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:50.3,400.0659,TargetDetection,4,,,,,,,,,,,,,,40,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:50.2,400.0178,TargetDetection,14,,,,,,,,,,,,,,40,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,38:50.3,400.0659,TargetDetection,8,,,,,,,,,,,,,,40,1,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,39:04.2,414.0056,ChatMessage,,414.0056,HQ,1,[6:54] HQ: Have all UAV video feeds been active? - Respond (Yes/No),Yes,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,G,3/12/2020,39:09.2,419.0521,ChatMessage,,419.0521,user,,[6:59] You: Yes,,1,5.046509,,,,,,,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,39:00.3,410.0577,TargetDetection,15,,,,,,,,,,,,,,41,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:00.2,410.0109,TargetDetection,1,,,,,,,,,,,,,,41,4,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,39:00.3,410.0577,TargetDetection,9,,,,,,,,,,,,,,41,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:00.2,409.9869,TargetDetection,5,,,,,,,,,,,,,,41,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:00.3,410.0577,TargetDetection,12,,,,,,,,,,,,,,41,9,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,39:00.2,409.9869,TargetDetection,7,,,,,,,,,,,,,,41,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:00.2,410.0109,TargetDetection,14,,,,,,,,,,,,,,41,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:00.3,410.0779,TargetDetection,8,,,,,,,,,,,,,,41,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:00.2,410.0109,TargetDetection,16,,,,,,,,,,,,,,41,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:00.2,410.0109,TargetDetection,4,,,,,,,,,,,,,,41,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:10.2,419.998,TargetDetection,9,,,,,,,,,,,,,,42,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:10.2,419.998,TargetDetection,13,,,,,,,,,,,,,,42,10,1,5,1,TP,427.4322,7.111716,2.111716,,,,,,,100,100
227,1,G,3/12/2020,39:10.3,420.0198,TargetDetection,12,,,,,,,,,,,,,,42,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:10.3,420.0198,TargetDetection,7,,,,,,,,,,,,,,42,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:10.3,420.0686,TargetDetection,4,,,,,,,,,,,,,,42,15,1,8,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,39:10.3,420.0198,TargetDetection,14,,,,,,,,,,,,,,42,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:10.3,420.0198,TargetDetection,2,,,,,,,,,,,,,,42,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:10.3,420.0198,TargetDetection,8,,,,,,,,,,,,,,42,11,1,6,1,TP,429.8948,9.57431,5.57431,,,,,,,100,100
227,1,G,3/12/2020,39:10.2,419.998,TargetDetection,5,,,,,,,,,,,,,,42,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:10.3,420.0198,TargetDetection,16,,,,,,,,,,,,,,42,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:10.2,419.998,TargetDetection,1,,,,,,,,,,,,,,42,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:10.2,419.998,TargetDetection,11,,,,,,,,,,,,,,42,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:10.3,420.0686,TargetDetection,6,,,,,,,,,,,,,,42,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:22.3,432.0129,FuelLeak,7,,,,,,,,432,432.0129,39:30.2,439.9629,7.949982,1,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,39:20.3,430.0614,TargetDetection,1,,,,,,,,,,,,,,43,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:20.3,430.015,TargetDetection,12,,,,,,,,,,,,,,43,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:20.3,430.015,TargetDetection,14,,,,,,,,,,,,,,43,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:20.3,430.015,TargetDetection,2,,,,,,,,,,,,,,43,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:20.3,430.015,TargetDetection,16,,,,,,,,,,,,,,43,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:20.3,430.015,TargetDetection,13,,,,,,,,,,,,,,43,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:20.3,430.0835,TargetDetection,11,,,,,,,,,,,,,,43,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:20.3,430.015,TargetDetection,7,,,,,,,,,,,,,,43,15,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,39:20.3,430.015,TargetDetection,5,,,,,,,,,,,,,,43,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:20.2,429.9942,TargetDetection,9,,,,,,,,,,,,,,43,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:20.3,430.015,TargetDetection,8,,,,,,,,,,,,,,43,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:20.3,430.0835,TargetDetection,6,,,,,,,,,,,,,,43,8,1,6,1,TP,434.9613,3.961288,-0.03871202,,,,,,,100,100
227,1,G,3/12/2020,39:20.3,430.015,TargetDetection,4,,,,,,,,,,,,,,43,12,0,NA,1,FP,430.1846,0.123197,,,,,,,,-100,50
227,1,G,3/12/2020,39:20.3,430.0614,TargetDetection,10,,,,,,,,,,,,,,43,7,1,8,1,TP,438.0138,7.708161,5.708161,,,,,,,100,100
227,1,G,3/12/2020,39:30.3,440.0517,TargetDetection,6,,,,,,,,,,,,,,44,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:30.3,440.0517,TargetDetection,3,,,,,,,,,,,,,,44,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:30.2,440.0027,TargetDetection,7,,,,,,,,,,,,,,44,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:30.2,439.9818,TargetDetection,2,,,,,,,,,,,,,,44,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:30.2,440.0027,TargetDetection,5,,,,,,,,,,,,,,44,9,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,39:30.2,440.0027,TargetDetection,13,,,,,,,,,,,,,,44,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:30.2,440.0027,TargetDetection,11,,,,,,,,,,,,,,44,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:30.2,439.9818,TargetDetection,12,,,,,,,,,,,,,,44,2,1,6,1,TP,448.5252,7.514027,3.514027,,,,,,,100,100
227,1,G,3/12/2020,39:30.3,440.0717,TargetDetection,4,,,,,,,,,,,,,,44,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:30.2,439.9818,TargetDetection,14,,,,,,,,,,,,,,44,10,1,6,1,TP,449.8161,9.500989,5.500989,,,,,,,100,100
227,1,G,3/12/2020,39:30.3,440.0517,TargetDetection,8,,,,,,,,,,,,,,44,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:30.3,440.0717,TargetDetection,10,,,,,,,,,,,,,,44,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:30.3,440.0517,TargetDetection,9,,,,,,,,,,,,,,44,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:30.2,440.0027,TargetDetection,15,,,,,,,,,,,,,,44,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,39:30.2,439.9818,TargetDetection,16,,,,,,,,,,,,,,44,11,0,NA,1,TN,,,,,,,,,,50,50
