Participant Number,Workload,Eyetracker,Event Type,Start time (s),Duration,Amplitude (degrees),X,Y,AOI,Duration (ms),Peak Velocity (degrees/second)
21,Gradual,FOVIO,Fixation,422.41300000005134,,N/A,2161.4013670000004,429.028687,AOI 3: Video Feeds,250.0005,N/A
21,Gradual,FOVIO,Fixation,422.6740000000515,,N/A,2255.44873,384.110413,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,422.88600000005164,,N/A,2339.344482,326.277496,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,423.06600000005164,,N/A,2437.472168,296.4245,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,423.27800000005175,,N/A,1360.69519,284.903015,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,423.3760000000518,,N/A,1341.125,398.147614,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,423.58800000005186,,N/A,1763.0528559999998,634.25531,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,423.70300000005204,,N/A,1862.843628,655.684082,AOI 3: Video Feeds,250.0005,N/A
21,Gradual,FOVIO,Saccade,423.9640000000522,,2.2090592231077517,N/A,N/A,N/A,0.14699999999999136,31.527585355296488
21,Gradual,FOVIO,Fixation,424.12700000005225,,N/A,694.613708,815.256714,AOI 1: Map,300.00059999999996,N/A
21,Gradual,FOVIO,Fixation,424.58400000005247,,N/A,1398.9279789999996,602.136108,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,424.68200000005265,,N/A,1499.382446,573.508606,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,424.9590000000528,,N/A,1784.183838,353.068207,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,425.0740000000528,,N/A,1874.041748,309.039215,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,425.25300000005296,,N/A,1511.544189,1144.516357,AOI 4: Fuel Leak Bars,116.6669,N/A
21,Gradual,FOVIO,Fixation,425.417000000053,,N/A,1551.362915,1335.396118,AOI 5: Chat Message Panel,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,425.5310000000531,,N/A,1601.516846,1426.7771,AOI 5: Chat Message Panel,183.3337,N/A
21,Gradual,FOVIO,Fixation,425.72700000005324,,N/A,1680.465576,1496.828247,AOI 5: Chat Message Panel,266.6672,N/A
21,Gradual,FOVIO,Fixation,426.0050000000534,,N/A,1780.292847,1526.493408,AOI 5: Chat Message Panel,350.0007,N/A
21,Gradual,FOVIO,Fixation,426.4290000000538,,N/A,1498.274658,1483.040649,AOI 5: Chat Message Panel,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,426.52700000005376,,N/A,1381.0821529999996,1465.807739,AOI 5: Chat Message Panel,316.66729999999995,N/A
21,Gradual,FOVIO,Fixation,426.9510000000541,,N/A,1257.234985,817.791016,AOI 4: Fuel Leak Bars,183.3337,N/A
21,Gradual,FOVIO,Fixation,427.2130000000543,,N/A,1520.922974,775.741394,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,427.49000000005447,,N/A,1938.055786,795.598694,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,427.58800000005465,,N/A,2040.730835,816.380371,AOI 4: Fuel Leak Bars,450.00089999999994,N/A
21,Gradual,FOVIO,Fixation,428.12700000005486,,N/A,1174.17627,469.183289,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,428.27300000005516,,N/A,1095.658569,406.39621,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,428.4210000000552,,N/A,1125.814209,308.633392,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,428.6330000000552,,N/A,1178.372803,220.7005,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,428.8120000000554,,N/A,1236.567261,135.545105,AOI 3: Video Feeds,250.0005,N/A
21,Gradual,FOVIO,Fixation,429.1550000000556,,N/A,2211.425537,63.822498,AOI 3: Video Feeds,300.00059999999996,N/A
21,Gradual,FOVIO,Fixation,429.5310000000558,,N/A,1321.92334,106.590797,AOI 3: Video Feeds,316.66729999999995,N/A
21,Gradual,FOVIO,Fixation,429.857000000056,,N/A,1224.493042,77.828201,AOI 3: Video Feeds,316.66729999999995,N/A
21,Gradual,FOVIO,Fixation,430.18400000005613,,N/A,1311.3752439999996,24.0744,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,430.67300000005656,,N/A,1238.061157,246.401596,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,430.9020000000568,,N/A,1868.4461670000005,336.258301,AOI 3: Video Feeds,300.00059999999996,N/A
21,Gradual,FOVIO,Fixation,431.21200000005683,,N/A,1970.475586,327.57959,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,431.424000000057,,N/A,2169.29248,290.4595950000001,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,431.54100000005707,,N/A,2283.186279,280.655914,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,431.8000000000572,,N/A,2365.744385,621.162292,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,431.93000000005736,,N/A,2371.451172,723.913696,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,432.11000000005754,,N/A,2320.26709,815.434875,AOI 4: Fuel Leak Bars,116.6669,N/A
21,Gradual,FOVIO,Fixation,432.3060000000576,,N/A,1891.81543,858.9072269999998,AOI 4: Fuel Leak Bars,116.6669,N/A
21,Gradual,FOVIO,Fixation,432.4360000000577,,N/A,1786.130859,849.886292,AOI 4: Fuel Leak Bars,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,432.55100000005774,,N/A,1682.602173,830.730408,AOI 4: Fuel Leak Bars,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,432.7790000000579,,N/A,1815.102783,817.542908,AOI 4: Fuel Leak Bars,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,432.95900000005804,,N/A,1910.183838,850.700928,AOI 4: Fuel Leak Bars,250.0005,N/A
21,Gradual,FOVIO,Fixation,433.2850000000583,,N/A,2000.327759,195.040604,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,433.46500000005835,,N/A,2014.312622,94.638397,AOI 3: Video Feeds,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,433.69300000005853,,N/A,2026.338623,199.300598,AOI 3: Video Feeds,450.00089999999994,N/A
21,Gradual,FOVIO,Fixation,434.2650000000589,,N/A,857.9523929999998,528.0593259999998,AOI 1: Map,333.33399999999995,N/A
21,Gradual,FOVIO,Fixation,434.6730000000592,,N/A,1476.858643,613.589111,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,434.78700000005927,,N/A,1577.8186039999996,621.602295,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,435.01600000005953,,N/A,1973.054443,539.104614,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,435.2120000000597,,N/A,2073.625,505.105499,AOI 3: Video Feeds,283.33389999999997,N/A
21,Gradual,FOVIO,Fixation,435.5220000000598,,N/A,1892.410767,544.0253299999998,AOI 3: Video Feeds,183.3337,N/A
21,Gradual,FOVIO,Fixation,435.79900000005995,,N/A,1614.61499,395.773102,AOI 3: Video Feeds,283.33389999999997,N/A
21,Gradual,FOVIO,Fixation,436.09300000006,,N/A,1664.766235,293.375214,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,436.19100000006006,,N/A,1765.425659,269.72171000000003,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,436.37300000006,,N/A,1874.056396,260.848602,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,436.55000000006027,,N/A,1974.312012,166.155807,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,436.97500000006056,,N/A,1539.359253,4.5509,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Saccade,437.3670000000608,,2.9058167298316215,N/A,N/A,N/A,0.13000000000010914,43.78937412220262
21,Gradual,FOVIO,Fixation,437.51300000006086,,N/A,738.002075,681.158325,AOI 1: Map,183.3337,N/A
21,Gradual,FOVIO,Fixation,437.777000000061,,N/A,1589.399414,925.006714,AOI 4: Fuel Leak Bars,133.3336,N/A
21,Gradual,FOVIO,Fixation,437.92200000006113,,N/A,1663.099487,851.382813,AOI 4: Fuel Leak Bars,233.3338,N/A
21,Gradual,FOVIO,Fixation,438.18500000006117,,N/A,1793.836426,811.280701,AOI 4: Fuel Leak Bars,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,438.28200000006126,,N/A,1893.402832,792.760803,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,438.52600000006134,,N/A,1322.241943,738.317688,AOI 3: Video Feeds,183.3337,N/A
21,Gradual,FOVIO,Fixation,438.7210000000615,,N/A,1226.390991,700.103699,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,438.93400000006164,,N/A,1222.123779,594.3751219999998,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,439.08100000006164,,N/A,1497.809326,544.580688,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,439.1950000000617,,N/A,1602.115967,531.471619,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,439.3580000000618,,N/A,1806.317261,533.366089,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,439.570000000062,,N/A,1764.1851809999996,246.350693,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,439.815000000062,,N/A,1419.689453,218.116592,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,439.9130000000621,,N/A,1320.9765630000004,236.923401,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,440.0280000000621,,N/A,1289.984741,138.608597,AOI 3: Video Feeds,500.001,N/A
21,Gradual,FOVIO,Fixation,440.6000000000625,,N/A,2223.050049,147.153702,AOI 3: Video Feeds,366.6674,N/A
21,Gradual,FOVIO,Fixation,441.0230000000626,,N/A,2316.033936,257.391113,AOI 3: Video Feeds,566.6677999999999,N/A
21,Gradual,FOVIO,Saccade,441.6760000000631,,2.108381726412485,N/A,N/A,N/A,0.1310000000000855,32.62895551570357
21,Gradual,FOVIO,Fixation,441.8230000000632,,N/A,1288.161743,612.774902,AOI 3: Video Feeds,333.33399999999995,N/A
21,Gradual,FOVIO,Fixation,442.2640000000632,,N/A,1222.791138,722.6688839999998,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,442.4440000000634,,N/A,1288.8946529999996,805.2091059999998,AOI 3: Video Feeds,450.00089999999994,N/A
21,Gradual,FOVIO,Fixation,442.9500000000637,,N/A,1454.215454,655.503296,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,443.1290000000639,,N/A,1531.412476,590.249329,AOI 3: Video Feeds,250.0005,N/A
21,Gradual,FOVIO,Fixation,443.439000000064,,N/A,1712.875244,338.081604,AOI 3: Video Feeds,266.6672,N/A
21,Gradual,FOVIO,Fixation,443.71700000006416,,N/A,1756.8503420000004,247.21029700000003,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,443.9780000000642,,N/A,2051.3544920000004,1163.122192,Fixation is not in any of the designated AOIs,583.3344999999999,N/A
21,Gradual,FOVIO,Saccade,444.5660000000646,,2.564441539690495,N/A,N/A,N/A,0.19600000000002638,37.64377462862904
21,Gradual,FOVIO,Fixation,444.77800000006476,,N/A,730.593201,814.188721,AOI 1: Map,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,445.12100000006484,,N/A,1566.171143,607.6521,AOI 3: Video Feeds,366.6674,N/A
21,Gradual,FOVIO,Fixation,445.49600000006507,,N/A,1663.2771,575.2382809999998,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,445.74100000006524,,N/A,1998.172363,722.266174,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,445.8720000000652,,N/A,2055.533691,801.632385,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,446.0350000000652,,N/A,2241.595703,462.253815,AOI 3: Video Feeds,233.3338,N/A
21,Gradual,FOVIO,Fixation,446.36200000006556,,N/A,1531.895142,451.781403,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,446.4920000000656,,N/A,1431.275513,455.878113,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,446.7210000000657,,N/A,1269.4255369999996,568.364807,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,446.94900000006584,,N/A,830.302917,469.673309,AOI 1: Map,416.66749999999996,N/A
21,Gradual,FOVIO,Fixation,447.4550000000661,,N/A,1266.527344,465.622803,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,447.57000000006616,,N/A,1368.659424,443.118408,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,447.7980000000662,,N/A,1703.234375,426.396515,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,447.91300000006623,,N/A,1802.881592,440.667603,AOI 3: Video Feeds,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,448.2230000000663,,N/A,713.90448,842.609375,AOI 1: Map,350.0007,N/A
21,Gradual,FOVIO,Fixation,448.7780000000665,,N/A,1573.258179,262.315186,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,448.99000000006663,,N/A,1677.546997,250.733505,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,449.1040000000666,,N/A,1787.177368,260.622711,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,449.28400000006667,,N/A,1955.00061,179.673798,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,449.38200000006685,,N/A,2011.829224,93.661499,AOI 3: Video Feeds,950.0019,N/A
21,Gradual,FOVIO,Fixation,450.32900000006737,,N/A,2098.287109,36.293701,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,450.57400000006754,,N/A,1698.02002,706.7604980000001,AOI 3: Video Feeds,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,450.80200000006766,,N/A,1621.5727539999998,780.103699,AOI 3: Video Feeds,183.3337,N/A
21,Gradual,FOVIO,Fixation,450.99800000006775,,N/A,1579.240967,684.254089,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,451.12900000006783,,N/A,1659.860962,614.135376,AOI 3: Video Feeds,266.6672,N/A
21,Gradual,FOVIO,Fixation,451.488000000068,,N/A,1929.423584,332.0130000000001,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,451.63500000006815,,N/A,2010.02356,272.417114,AOI 3: Video Feeds,416.66749999999996,N/A
21,Gradual,FOVIO,Fixation,452.05900000006835,,N/A,2108.117188,239.455597,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,452.23900000006853,,N/A,2041.656372,486.139709,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,452.4510000000686,,N/A,1664.9099119999996,708.1260990000002,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,452.6630000000688,,N/A,1381.215454,700.274109,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,452.8260000000689,,N/A,1326.782959,615.359192,AOI 3: Video Feeds,416.66749999999996,N/A
21,Gradual,FOVIO,Fixation,453.30000000006925,,N/A,1369.008301,413.866791,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,453.52800000006937,,N/A,1750.9739989999996,123.432701,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,453.6590000000695,,N/A,1846.132568,80.981102,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,453.82200000006964,,N/A,1952.261963,88.295799,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,454.03500000006966,,N/A,2052.884766,79.603897,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,454.2470000000699,,N/A,1775.8503420000004,182.707993,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,454.54100000007,,N/A,1463.72937,327.948792,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,454.75300000007013,,N/A,1457.522583,527.9542849999998,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,454.98100000007037,,N/A,1974.776855,782.167908,AOI 3: Video Feeds,166.66699999999997,N/A
21,Gradual,FOVIO,Fixation,455.22600000007037,,N/A,944.648376,734.2362059999998,AOI 1: Map,116.6669,N/A
21,Gradual,FOVIO,Fixation,455.3570000000705,,N/A,827.057922,703.5750730000002,AOI 1: Map,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,455.5200000000706,,N/A,1451.744507,664.979919,AOI 3: Video Feeds,366.6674,N/A
21,Gradual,FOVIO,Fixation,455.9280000000709,,N/A,1638.809326,597.4083860000002,AOI 3: Video Feeds,516.6677,N/A
21,Gradual,FOVIO,Fixation,456.45100000007113,,N/A,1543.673584,634.184692,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,456.6630000000712,,N/A,1356.165649,628.804016,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,456.76100000007136,,N/A,1257.598511,590.5314940000002,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,456.9400000000714,,N/A,1947.93396,592.776794,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,457.0710000000715,,N/A,2025.95166,525.901611,AOI 3: Video Feeds,183.3337,N/A
21,Gradual,FOVIO,Fixation,457.43000000007174,,N/A,1949.876221,861.9874880000001,AOI 4: Fuel Leak Bars,133.3336,N/A
21,Gradual,FOVIO,Fixation,457.69100000007177,,N/A,1657.593262,857.5402220000002,AOI 4: Fuel Leak Bars,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,457.7890000000719,,N/A,1556.503784,850.3793949999998,AOI 4: Fuel Leak Bars,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,457.936000000072,,N/A,1351.907349,779.8173830000002,AOI 3: Video Feeds,300.00059999999996,N/A
21,Gradual,FOVIO,Fixation,458.31200000007215,,N/A,1356.224243,276.777588,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,458.4590000000723,,N/A,1484.36377,118.936897,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,458.5560000000724,,N/A,1559.538452,51.1366,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,458.7690000000725,,N/A,1830.76355,35.027401,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,458.9320000000726,,N/A,2014.162964,16.462,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,459.0460000000727,,N/A,2198.270508,24.003401,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,459.14400000007277,,N/A,2299.409912,38.498001,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,459.38900000007294,,N/A,1334.176758,403.230103,AOI 3: Video Feeds,283.33389999999997,N/A
21,Gradual,FOVIO,Fixation,459.68300000007315,,N/A,1248.383057,340.586304,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,459.83000000007326,,N/A,1618.884155,354.563507,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,459.9280000000733,,N/A,1721.282227,337.834015,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Saccade,460.09100000007345,,2.2252123217543147,N/A,N/A,N/A,0.11400000000014643,36.07927718669787
21,Gradual,FOVIO,Fixation,460.22200000007365,,N/A,669.2323,717.442688,AOI 1: Map,83.33349999999999,N/A
21,Gradual,FOVIO,Saccade,460.3220000000736,,2.414605566601617,N/A,N/A,N/A,0.1280000000000996,36.84100884895223
21,Gradual,FOVIO,Fixation,460.4670000000737,,N/A,2072.185547,573.057312,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,460.6180000000738,,N/A,2269.082031,382.887299,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,460.77700000007394,,N/A,2360.703125,341.9104,AOI 3: Video Feeds,183.3337,N/A
21,Gradual,FOVIO,Fixation,461.0380000000741,,N/A,1408.829834,607.181274,AOI 3: Video Feeds,133.3336,N/A
21,Gradual,FOVIO,Fixation,461.18500000007424,,N/A,1310.52124,628.824524,AOI 3: Video Feeds,550.0011,N/A
21,Gradual,FOVIO,Fixation,461.7560000000746,,N/A,1234.618164,487.413788,AOI 3: Video Feeds,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,461.9200000000747,,N/A,1293.795044,397.193207,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,462.01800000007484,,N/A,1366.053345,327.163605,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,462.2130000000748,,N/A,1911.306763,736.614685,AOI 3: Video Feeds,350.0007,N/A
21,Gradual,FOVIO,Fixation,462.60500000007517,,N/A,1989.611572,513.211121,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,462.7360000000753,,N/A,1993.6065670000007,410.053406,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,462.86600000007536,,N/A,2005.707397,257.963898,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,462.96400000007554,,N/A,2012.98938,155.133408,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,463.1280000000756,,N/A,1951.979004,384.424713,AOI 3: Video Feeds,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,463.53600000007583,,N/A,2023.440552,632.306824,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,463.6500000000759,,N/A,2128.66333,590.783691,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,463.813000000076,,N/A,2301.5888670000004,542.260925,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,463.91100000007606,,N/A,2403.303711,499.79129000000006,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,464.1230000000762,,N/A,2496.926025,458.028595,AOI 3: Video Feeds,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,464.46600000007635,,N/A,1754.592407,616.5136719999998,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,464.66200000007655,,N/A,926.457581,854.178101,AOI 1: Map,133.3336,N/A
21,Gradual,FOVIO,Fixation,464.80900000007654,,N/A,816.304626,845.6062009999998,AOI 1: Map,133.3336,N/A
21,Gradual,FOVIO,Fixation,464.9560000000766,,N/A,709.6884769999998,829.533875,AOI 1: Map,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,465.1680000000768,,N/A,319.173004,834.989685,AOI 1: Map,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,465.26600000007693,,N/A,220.256104,818.0507200000002,AOI 1: Map,233.3338,N/A
21,Gradual,FOVIO,Fixation,465.576000000077,,N/A,748.901611,1018.309875,AOI 2: Reroute Menu,300.00059999999996,N/A
21,Gradual,FOVIO,Fixation,465.9030000000772,,N/A,607.002075,1062.928345,AOI 2: Reroute Menu,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,466.0170000000773,,N/A,505.771606,1042.3022460000002,AOI 2: Reroute Menu,500.001,N/A
21,Gradual,FOVIO,Fixation,466.5230000000777,,N/A,610.177185,1018.888916,AOI 2: Reroute Menu,233.3338,N/A
21,Gradual,FOVIO,Fixation,466.8010000000778,,N/A,320.44989,1086.456909,AOI 2: Reroute Menu,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,466.964000000078,,N/A,216.932205,1091.14624,AOI 2: Reroute Menu,416.66749999999996,N/A
21,Gradual,FOVIO,Fixation,467.388000000078,,N/A,233.462006,965.189697,AOI 2: Reroute Menu,116.6669,N/A
21,Gradual,FOVIO,Fixation,467.5190000000782,,N/A,253.814407,866.980774,AOI 1: Map,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,467.8130000000784,,N/A,513.562927,763.507324,AOI 1: Map,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,468.02500000007853,,N/A,380.329407,1039.724243,AOI 2: Reroute Menu,183.3337,N/A
21,Gradual,FOVIO,Fixation,468.22200000007865,,N/A,327.147491,1132.033447,AOI 2: Reroute Menu,116.6669,N/A
21,Gradual,FOVIO,Fixation,468.43300000007866,,N/A,1285.200195,1223.567017,AOI 5: Chat Message Panel,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,468.54800000007873,,N/A,1366.792236,1282.637939,AOI 5: Chat Message Panel,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,468.7440000000788,,N/A,1597.055786,1403.203979,AOI 5: Chat Message Panel,116.6669,N/A
21,Gradual,FOVIO,Fixation,468.8760000000788,,N/A,1692.1343989999998,1448.53894,AOI 5: Chat Message Panel,183.3337,N/A
21,Gradual,FOVIO,Fixation,469.0700000000789,,N/A,1738.585449,1540.119751,AOI 5: Chat Message Panel,216.66709999999998,N/A
21,Gradual,FOVIO,Fixation,469.29800000007896,,N/A,1843.422241,1528.548584,AOI 5: Chat Message Panel,150.00029999999998,N/A
21,Gradual,FOVIO,Fixation,469.5270000000791,,N/A,1315.806519,1359.50354,AOI 5: Chat Message Panel,316.66729999999995,N/A
21,Gradual,FOVIO,Fixation,469.91900000007934,,N/A,1500.9633789999998,773.7180179999998,AOI 3: Video Feeds,200.00039999999998,N/A
21,Gradual,FOVIO,Fixation,470.1310000000793,,N/A,1551.275391,680.642517,AOI 3: Video Feeds,266.6672,N/A
21,Gradual,FOVIO,Fixation,470.4090000000795,,N/A,1637.055542,615.554016,AOI 3: Video Feeds,116.6669,N/A
21,Gradual,FOVIO,Fixation,470.5390000000796,,N/A,1717.1855469999996,546.262878,AOI 3: Video Feeds,100.00019999999999,N/A
21,Gradual,FOVIO,Fixation,470.65400000007963,,N/A,1742.6578370000002,440.5672,AOI 3: Video Feeds,83.33349999999999,N/A
21,Gradual,FOVIO,Fixation,470.75200000007965,,N/A,1775.2165530000002,342.581299,AOI 3: Video Feeds,183.3337,N/A
21,Gradual,FOVIO,Fixation,470.9470000000798,,N/A,1721.734009,257.24359100000004,AOI 3: Video Feeds,100.00019999999999,N/A
